Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/114559320217305124/followers,6,0,150.0,380.20088149642106,127.55615299101919,1073.0629629979376,2.0,0.006523122001782505,0.0,190,190,610,610,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/114559320217305124/following,6,0,150.0,381.7665694999353,138.55128199793398,852.8226000198629,1349.8333333333333,0.006523122001782505,0.0,410,410,600,600,850,850,850,850,850,850,850
POST,/api/v1/accounts/114559320217305124/unfollow,1,0,144.015144003788,144.015144003788,144.015144003788,144.015144003788,294.0,0.001087187000297084,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/accounts/114559320240167862/follow,6,0,350.0,434.7127433332692,187.9708640044555,797.6419350015931,292.0,0.006523122001782505,0.0,440,440,610,610,800,800,800,800,800,800,800
GET,/api/v1/accounts/114559320240167862/followers,5,0,220.0,242.87560519878753,149.73183500114828,412.4075029976666,823.0,0.0054359350014854205,0.0,220,220,220,410,410,410,410,410,410,410,410
GET,/api/v1/accounts/114559320240167862/following,6,0,220.0,561.0934690096959,137.87099902401678,1781.2942299933638,2400.6666666666665,0.006523122001782505,0.0,220,220,790,790,1800,1800,1800,1800,1800,1800,1800
POST,/api/v1/accounts/114559320240167862/unfollow,6,0,890.0,1229.2935803319172,301.0852379957214,2236.015876987949,294.0,0.006523122001782505,0.0,1700,1700,1800,1800,2200,2200,2200,2200,2200,2200,2200
POST,/api/v1/accounts/114559320264407252/follow,4,0,250.0,437.7916695011663,173.2192609924823,1065.7083560072351,292.0,0.004348748001188336,0.0,260,260,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/114559320264407252/followers,4,0,180.0,596.6717319970485,148.05260702269152,1748.5078779864125,1634.0,0.004348748001188336,0.0,310,310,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/api/v1/accounts/114559320264407252/following,2,0,160.0,277.3801294970326,156.8069579952862,397.953300998779,3196.0,0.002174374000594168,0.0,400,400,400,400,400,400,400,400,400,400,400
POST,/api/v1/accounts/114559320264407252/unfollow,4,0,140.0,828.8801882445114,131.63237198023126,2082.4897050042637,294.0,0.004348748001188336,0.0,960,960,2100,2100,2100,2100,2100,2100,2100,2100,2100
POST,/api/v1/accounts/114559320283348332/follow,2,0,150.38750099483877,454.7856244898867,150.38750099483877,759.1837479849346,292.0,0.002174374000594168,0.0,760,760,760,760,760,760,760,760,760,760,760
GET,/api/v1/accounts/114559320283348332/followers,3,0,210.0,310.35189600273344,144.38181501463987,578.6107500025537,1092.3333333333333,0.0032615610008912524,0.0,210,210,580,580,580,580,580,580,580,580,580
GET,/api/v1/accounts/114559320283348332/following,7,0,360.0,588.2104241505398,140.62385901343077,1992.0988130033948,2067.0,0.007610309002079588,0.0,360,620,650,650,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559320283348332/unfollow,2,0,1500.0,1583.657913506613,1460.2992449945305,1707.0165820186958,294.0,0.002174374000594168,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/accounts/114559320306245873/follow,3,0,340.0,352.082118333783,143.05209499434568,574.115934985457,292.0,0.0032615610008912524,0.0,340,340,570,570,570,570,570,570,570,570,570
GET,/api/v1/accounts/114559320306245873/followers,6,0,130.0,168.01317183611295,118.4686070191674,260.6395939947106,546.1666666666666,0.006523122001782505,0.0,160,160,210,210,260,260,260,260,260,260,260
GET,/api/v1/accounts/114559320306245873/following,4,0,230.0,315.2668752518366,218.24192500207573,541.4405989868101,999.5,0.004348748001188336,0.0,270,270,540,540,540,540,540,540,540,540,540
POST,/api/v1/accounts/114559320306245873/unfollow,3,0,1400.0,1200.130335666472,187.26718300604261,1992.2580299898982,294.0,0.0032615610008912524,0.0,1400,1400,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559320343269869/follow,1,0,176.46357099874876,176.46357099874876,176.46357099874876,176.46357099874876,292.0,0.001087187000297084,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/accounts/114559320343269869/followers,6,0,410.0,779.5659706656201,177.75426400476135,1766.9676170044113,2.0,0.006523122001782505,0.0,470,470,1500,1500,1800,1800,1800,1800,1800,1800,1800
GET,/api/v1/accounts/114559320343269869/following,7,0,280.0,357.09243842783115,154.37546698376536,875.1532770111226,2084.8571428571427,0.007610309002079588,0.0,280,380,420,420,880,880,880,880,880,880,880
POST,/api/v1/accounts/114559320343269869/unfollow,1,0,623.5091349808499,623.5091349808499,623.5091349808499,623.5091349808499,294.0,0.001087187000297084,0.0,620,620,620,620,620,620,620,620,620,620,620
POST,/api/v1/accounts/114559320366104686/follow,3,0,730.0,703.3891116637582,158.19110299344175,1220.766165992245,292.0,0.0032615610008912524,0.0,730,730,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/api/v1/accounts/114559320366104686/followers,9,0,280.0,394.14815233451213,118.08478098828346,1199.5581400115043,638.8888888888889,0.009784683002673756,0.0,280,380,520,540,1200,1200,1200,1200,1200,1200,1200
GET,/api/v1/accounts/114559320366104686/following,9,0,180.0,328.248100335865,128.94403300015256,977.1404220082331,1847.7777777777778,0.009784683002673756,0.0,180,200,220,810,980,980,980,980,980,980,980
POST,/api/v1/accounts/114559320366104686/unfollow,3,0,1800.0,1806.9668666576035,192.54710501991212,3448.2660709763877,294.0,0.0032615610008912524,0.0,1800,1800,3400,3400,3400,3400,3400,3400,3400,3400,3400
POST,/api/v1/accounts/114559320384470447/follow,2,0,160.0,221.8280545057496,156.05551900807768,287.60059000342153,292.0,0.002174374000594168,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/api/v1/accounts/114559320384470447/followers,5,0,170.0,267.18633340206,144.754881010158,571.3398400112055,661.6,0.0054359350014854205,0.0,170,280,280,570,570,570,570,570,570,570,570
GET,/api/v1/accounts/114559320384470447/following,9,0,200.0,197.28107566091543,137.20842101611197,254.0107519889716,3860.1111111111113,0.009784683002673756,0.0,200,210,230,240,250,250,250,250,250,250,250
POST,/api/v1/accounts/114559320384470447/unfollow,2,0,140.0,142.49783848936204,139.4796299864538,145.51604699227028,294.0,0.002174374000594168,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/accounts/114559320417421932/follow,2,0,320.0,517.8405850019772,318.19504499435425,717.4861250096001,292.0,0.002174374000594168,0.0,720,720,720,720,720,720,720,720,720,720,720
GET,/api/v1/accounts/114559320417421932/followers,8,0,160.0,429.61834175366675,127.2924890217837,1178.884877008386,2.0,0.008697496002376673,0.0,290,580,820,820,1200,1200,1200,1200,1200,1200,1200
GET,/api/v1/accounts/114559320417421932/following,7,0,150.0,332.0153855726988,127.95361198368482,965.6083880108781,695.2857142857143,0.007610309002079588,0.0,150,250,560,560,970,970,970,970,970,970,970
POST,/api/v1/accounts/114559320417421932/unfollow,2,0,391.0095100000035,659.2712499987101,391.0095100000035,927.5329899974167,294.0,0.002174374000594168,0.0,930,930,930,930,930,930,930,930,930,930,930
POST,/api/v1/accounts/114559320446275003/follow,1,0,1097.3688689991832,1097.3688689991832,1097.3688689991832,1097.3688689991832,292.0,0.001087187000297084,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/114559320446275003/followers,5,0,170.0,304.96165620861575,135.4838550032582,752.8077449824195,165.2,0.0054359350014854205,0.0,170,330,330,750,750,750,750,750,750,750,750
GET,/api/v1/accounts/114559320446275003/following,5,0,210.0,239.02578880661167,147.58875500410795,386.5012000023853,971.6,0.0054359350014854205,0.0,210,270,270,390,390,390,390,390,390,390,390
POST,/api/v1/accounts/114559320446275003/unfollow,1,0,1757.5532369955909,1757.5532369955909,1757.5532369955909,1757.5532369955909,294.0,0.001087187000297084,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
POST,/api/v1/accounts/114559320482856791/follow,4,0,610.0,781.624586750695,255.64627299900167,1583.8424190005753,292.0,0.004348748001188336,0.0,680,680,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/api/v1/accounts/114559320482856791/followers,7,0,660.0,607.6194355804806,122.15070001548156,1029.5097000198439,819.2857142857143,0.007610309002079588,0.0,660,720,960,960,1000,1000,1000,1000,1000,1000,1000
GET,/api/v1/accounts/114559320482856791/following,3,0,160.0,167.12957066677822,131.6223650064785,214.61920300498605,1065.0,0.0032615610008912524,0.0,160,160,210,210,210,210,210,210,210,210,210
POST,/api/v1/accounts/114559320482856791/unfollow,4,0,600.0,1138.4273555013351,158.02903700387105,2026.8011720036156,294.0,0.004348748001188336,0.0,1800,1800,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559320500987327/follow,1,0,399.5095980062615,399.5095980062615,399.5095980062615,399.5095980062615,292.0,0.001087187000297084,0.0,400,400,400,400,400,400,400,400,400,400,400
GET,/api/v1/accounts/114559320500987327/followers,9,0,200.0,307.44296344346367,118.82386601064354,887.8364549891558,183.0,0.009784683002673756,0.0,200,210,220,670,890,890,890,890,890,890,890
GET,/api/v1/accounts/114559320500987327/following,7,0,240.0,396.2381401465141,142.86043800530024,1440.773178008385,1399.5714285714287,0.007610309002079588,0.0,240,310,350,350,1400,1400,1400,1400,1400,1400,1400
POST,/api/v1/accounts/114559320500987327/unfollow,1,0,219.50213302625343,219.50213302625343,219.50213302625343,219.50213302625343,294.0,0.001087187000297084,0.0,220,220,220,220,220,220,220,220,220,220,220
POST,/api/v1/accounts/114559320529799317/follow,6,0,310.0,541.3492281756286,151.2882400129456,1272.4915739963762,292.0,0.006523122001782505,0.0,590,590,770,770,1300,1300,1300,1300,1300,1300,1300
GET,/api/v1/accounts/114559320529799317/followers,5,0,170.0,204.46330879349262,147.02733798185363,356.85815900797024,984.8,0.0054359350014854205,0.0,170,180,180,360,360,360,360,360,360,360,360
GET,/api/v1/accounts/114559320529799317/following,5,0,570.0,458.0793898028787,158.0796470225323,670.4846369975712,2699.2,0.0054359350014854205,0.0,570,620,620,670,670,670,670,670,670,670,670
POST,/api/v1/accounts/114559320529799317/unfollow,6,0,380.0,833.8974729995243,184.09992702072486,2121.3175079901703,294.0,0.006523122001782505,0.0,730,730,1300,1300,2100,2100,2100,2100,2100,2100,2100
POST,/api/v1/accounts/114559320573264318/follow,6,0,770.0,733.6195736667529,360.92509201262146,1015.9651119902264,292.0,0.006523122001782505,0.0,820,820,960,960,1000,1000,1000,1000,1000,1000,1000
GET,/api/v1/accounts/114559320573264318/followers,5,0,440.0,529.5834067976102,243.445314001292,1243.0717920069583,823.0,0.0054359350014854205,0.0,440,470,470,1200,1200,1200,1200,1200,1200,1200,1200
GET,/api/v1/accounts/114559320573264318/following,5,0,210.0,310.09187039453536,171.41531300148927,656.2888619955629,5503.6,0.0054359350014854205,0.0,210,310,310,660,660,660,660,660,660,660,660
POST,/api/v1/accounts/114559320573264318/unfollow,6,0,1000.0,1420.309979497688,156.8196779990103,2185.5605260061566,294.0,0.006523122001782505,0.0,2000,2000,2200,2200,2200,2200,2200,2200,2200,2200,2200
POST,/api/v1/accounts/114559320595321460/follow,3,0,400.0,776.0349793340234,228.80114300642163,1696.830554981716,292.0,0.0032615610008912524,0.0,400,400,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/api/v1/accounts/114559320595321460/followers,8,0,180.0,227.54719186923467,134.70019897795282,381.0093489883002,205.375,0.008697496002376673,0.0,190,280,370,370,380,380,380,380,380,380,380
GET,/api/v1/accounts/114559320595321460/following,6,0,270.0,337.72200750536285,181.60272602108307,505.47736600856297,1599.1666666666667,0.006523122001782505,0.0,330,330,490,490,510,510,510,510,510,510,510
POST,/api/v1/accounts/114559320595321460/unfollow,3,0,160.0,262.0362253316368,152.29746300610714,470.20642398274504,294.0,0.0032615610008912524,0.0,160,160,470,470,470,470,470,470,470,470,470
POST,/api/v1/accounts/114559320633256523/follow,1,0,361.7716270091478,361.7716270091478,361.7716270091478,361.7716270091478,292.0,0.001087187000297084,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/api/v1/accounts/114559320633256523/followers,10,0,190.0,342.342519693193,123.15155498799868,821.2659469863866,84.4,0.010871870002970841,0.0,210,290,650,700,820,820,820,820,820,820,820
GET,/api/v1/accounts/114559320633256523/following,7,0,150.0,160.95798371575907,131.95353900664486,205.10834400192834,345.0,0.007610309002079588,0.0,150,160,190,190,210,210,210,210,210,210,210
POST,/api/v1/accounts/114559320633256523/unfollow,1,0,2075.618642003974,2075.618642003974,2075.618642003974,2075.618642003974,294.0,0.001087187000297084,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
POST,/api/v1/accounts/114559320657185869/follow,5,0,390.0,321.6141442011576,170.6464099988807,428.42901500989683,292.0,0.0054359350014854205,0.0,390,390,390,430,430,430,430,430,430,430,430
GET,/api/v1/accounts/114559320657185869/followers,8,0,190.0,253.2083989972307,141.6708359902259,470.3169990098104,1022.875,0.008697496002376673,0.0,220,300,360,360,470,470,470,470,470,470,470
GET,/api/v1/accounts/114559320657185869/following,5,0,190.0,416.1728570004925,142.72492501186207,1249.563917022897,1635.4,0.0054359350014854205,0.0,190,340,340,1200,1200,1200,1200,1200,1200,1200,1200
POST,/api/v1/accounts/114559320657185869/unfollow,5,0,860.0,1054.137113201432,207.40060301613994,1981.3115670112893,294.0,0.0054359350014854205,0.0,860,1400,1400,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559320687312823/follow,4,0,320.0,326.40584249747917,194.11883899010718,410.41224100627005,292.0,0.004348748001188336,0.0,380,380,410,410,410,410,410,410,410,410,410
GET,/api/v1/accounts/114559320687312823/followers,11,0,210.0,291.9537352757867,117.23836598685011,940.0972580187954,150.36363636363637,0.011959057003267924,0.0,210,220,300,300,590,940,940,940,940,940,940
GET,/api/v1/accounts/114559320687312823/following,5,0,150.0,256.32980200462043,136.07574001071043,525.9703390183859,166.6,0.0054359350014854205,0.0,150,320,320,530,530,530,530,530,530,530,530
POST,/api/v1/accounts/114559320687312823/unfollow,4,0,140.0,527.6402482559206,137.72497698664665,1445.0805630185641,294.0,0.004348748001188336,0.0,390,390,1400,1400,1400,1400,1400,1400,1400,1400,1400
POST,/api/v1/accounts/114559320722958767/follow,4,0,161.98924600030296,203.5830617605825,161.98924600030296,265.1656960078981,292.0,0.004348748001188336,0.0,220,220,270,270,270,270,270,270,270,270,270
GET,/api/v1/accounts/114559320722958767/followers,4,0,350.0,372.4398712365655,123.76085697906092,584.5151749963406,411.5,0.004348748001188336,0.0,430,430,580,580,580,580,580,580,580,580,580
GET,/api/v1/accounts/114559320722958767/following,5,0,180.0,396.95821560453624,135.69130300311372,1259.3742570024915,3059.2,0.0054359350014854205,0.0,180,270,270,1300,1300,1300,1300,1300,1300,1300,1300
POST,/api/v1/accounts/114559320722958767/unfollow,4,0,550.0,571.8435132512241,447.97235500300303,730.8653469954152,294.0,0.004348748001188336,0.0,560,560,730,730,730,730,730,730,730,730,730
POST,/api/v1/accounts/114559320745128167/follow,2,0,220.0,577.7251755062025,217.58428600151092,937.8660650108941,292.0,0.002174374000594168,0.0,940,940,940,940,940,940,940,940,940,940,940
GET,/api/v1/accounts/114559320745128167/followers,7,0,180.0,205.0553541422622,122.03258599038236,350.012524984777,237.42857142857142,0.007610309002079588,0.0,180,180,270,270,350,350,350,350,350,350,350
GET,/api/v1/accounts/114559320745128167/following,8,0,200.0,389.2837368839537,121.68006901629269,1215.696042025229,612.0,0.008697496002376673,0.0,210,380,670,670,1200,1200,1200,1200,1200,1200,1200
POST,/api/v1/accounts/114559320745128167/unfollow,2,0,143.67468599812128,144.12510149122681,143.67468599812128,144.57551698433235,294.0,0.002174374000594168,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/accounts/114559320766623805/follow,3,0,940.0,977.0868343378728,298.0158420104999,1691.7768380080815,292.0,0.0032615610008912524,0.0,940,940,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/api/v1/accounts/114559320766623805/followers,13,0,200.0,311.6208868450485,117.72756700520404,1061.9715860229917,441.15384615384613,0.014133431003862093,0.0,200,230,240,300,920,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/114559320766623805/following,3,0,210.0,260.7189869935003,159.8709909885656,414.3862210039515,1332.0,0.0032615610008912524,0.0,210,210,410,410,410,410,410,410,410,410,410
POST,/api/v1/accounts/114559320766623805/unfollow,3,0,660.0,1103.6773070130341,443.8155430252664,2206.6962700046133,294.0,0.0032615610008912524,0.0,660,660,2200,2200,2200,2200,2200,2200,2200,2200,2200
POST,/api/v1/accounts/114559320792592544/follow,5,0,620.0,524.074108194327,180.4375310020987,726.141145976726,292.0,0.0054359350014854205,0.0,620,710,710,730,730,730,730,730,730,730,730
GET,/api/v1/accounts/114559320792592544/followers,3,0,200.0,184.85720634150007,133.76364501891658,219.07135201036,820.0,0.0032615610008912524,0.0,200,200,220,220,220,220,220,220,220,220,220
GET,/api/v1/accounts/114559320792592544/following,7,0,190.0,276.9110682794625,140.35980601329356,794.2565319826826,3427.4285714285716,0.007610309002079588,0.0,190,210,290,290,790,790,790,790,790,790,790
POST,/api/v1/accounts/114559320792592544/unfollow,5,0,200.0,570.7416380057111,139.49830300407484,1961.4854170067701,294.0,0.0054359350014854205,0.0,200,410,410,2000,2000,2000,2000,2000,2000,2000,2000
